date,open,high,low,close,volume,adj_close,adj_open,adj_high,adj_low,open_change,open_change_perc,close_change,close_change_perc,high_change,high_change_perc,low_change,low_change_perc,high_above_5_perc,high_above_10_perc,low_below_5_perc,low_below_10_perc,days_to_drop_to_prev_close,days_to_rise_to_prev_close
04/19/2011,27.81,27.87,26.70,26.77,1418700,428.32,444.96,445.92,427.20,-5.12,-0.01,-21.76,-0.03,-4.16,0.01,-22.88,-0.05,,,1,,0,74
04/18/2011,28.77,29.31,28.01,28.13,2013400,450.08,460.32,468.96,448.16,19.52,0.04,9.28,0.02,28.16,0.06,7.36,0.02,1,,,,1,0
04/15/2011,27.97,28.32,27.40,27.55,1401300,440.80,447.52,453.12,438.40,-3.52,0.01,-10.24,-0.02,2.08,0.00,-12.64,-0.01,,,,,0,0
04/14/2011,29.01,29.17,28.02,28.19,1072400,451.04,464.16,466.72,448.32,9.28,0.02,-3.84,0.01,11.84,0.03,-6.56,-0.01,,,,,0,0
04/13/2011,28.49,29.08,28.36,28.43,1087100,454.88,455.84,465.28,453.76,-6.88,-0.01,-7.84,0.00,2.56,0.01,-8.96,0.00,,,,,0,0
04/12/2011,29.23,29.52,28.66,28.92,1594300,462.72,467.68,472.32,458.56,9.28,0.02,4.32,0.01,13.92,0.03,0.16,0.00,,,,,1,0
04/11/2011,28.70,29.05,28.31,28.65,1091700,458.40,459.20,464.80,452.96,-3.52,0.01,-4.32,0.01,2.08,0.00,-9.76,-0.02,,,,,0,0
04/08/2011,28.08,29.30,27.89,28.92,1323200,462.72,449.28,468.80,446.24,-4.80,-0.01,8.64,0.02,14.72,0.03,-7.84,0.00,,,,,0,0
04/07/2011,28.25,29.02,28.09,28.38,1266200,454.08,452.00,464.32,449.44,1.12,0.00,3.20,0.01,13.44,0.03,-1.44,0.00,,,,,0,0
04/06/2011,28.02,28.68,27.86,28.18,964600,450.88,448.32,458.88,445.76,-4.32,0.01,-1.76,0.00,6.24,0.01,-6.88,0.00,,,,,0,0
04/05/2011,29.04,29.09,28.17,28.29,1085500,452.64,464.64,465.44,450.72,3.84,0.01,-8.16,0.00,4.64,0.01,-10.08,-0.02,,,,,0,0
04/04/2011,28.82,29.26,28.62,28.80,787900,460.80,461.12,468.16,457.92,-4.32,0.01,-4.64,0.01,2.72,0.01,-7.52,0.00,,,,,0,0
04/01/2011,28.72,29.43,28.46,29.09,1079800,465.44,459.52,470.88,455.36,-10.40,-0.02,-4.48,0.01,0.96,0.00,-14.56,-0.03,,,,,0,0
03/31/2011,29.70,29.83,29.27,29.37,886700,469.92,475.20,477.28,468.32,4.00,0.01,-1.28,0.00,6.08,0.01,-2.88,0.01,,,,,0,0
03/30/2011,29.57,29.81,29.23,29.45,963200,471.20,473.12,476.96,467.68,-6.72,-0.01,-8.64,0.00,-2.88,0.01,-12.16,-0.01,,,,,0,89
03/29/2011,30.68,31.22,29.99,29.99,929100,479.84,490.88,499.52,479.84,-1.44,0.00,-12.48,-0.01,7.20,0.01,-12.48,-0.01,,,,,0,0
03/28/2011,30.12,30.80,29.79,30.77,798500,492.32,481.92,492.80,476.64,-4.00,0.01,6.40,0.01,6.88,0.01,-9.28,0.00,,,,,0,0
03/25/2011,30.02,30.46,29.60,30.37,1289800,485.92,480.32,487.36,473.60,-6.24,-0.01,-0.64,0.00,0.80,0.00,-12.96,-0.01,,,,,0,0
03/24/2011,30.34,30.95,30.10,30.41,1244000,486.56,485.44,495.20,481.60,-14.72,-0.01,-13.60,-0.01,-4.96,0.01,-18.56,-0.02,,,,,0,93
03/23/2011,32.76,33.33,31.12,31.26,1453600,500.16,524.16,533.28,497.92,4.16,0.01,-19.84,-0.02,13.28,0.03,-22.08,-0.04,,,,,0,0
03/22/2011,32.27,32.86,32.10,32.50,996500,520.00,516.32,525.76,513.60,-6.40,-0.01,-2.72,0.01,3.04,0.01,-9.12,0.00,,,,,0,0
03/21/2011,33.85,33.97,32.55,32.67,1369800,522.72,541.60,543.52,520.80,-24.16,-0.04,-43.04,-0.06,-22.24,-0.02,-44.96,-0.06,,,1,,0,97
03/18/2011,34.88,35.92,34.77,35.36,1509500,565.76,558.08,574.72,556.32,-25.60,-0.04,-17.92,-0.03,-8.96,0.00,-27.36,-0.03,,,,,0,106
03/17/2011,35.64,36.82,35.37,36.48,2298000,583.68,570.24,589.12,565.92,-31.84,-0.05,-18.40,-0.03,-12.96,-0.02,-36.16,-0.06,,,1,,0,107
03/16/2011,35.09,39.14,34.77,37.63,3760800,602.08,561.44,626.24,556.32,5.60,0.01,46.24,0.08,70.40,0.13,0.48,0.00,1,1,,,3,0
03/15/2011,37.04,37.05,34.13,34.74,2617700,555.84,592.64,592.80,546.08,59.36,0.11,22.56,0.04,59.52,0.11,12.80,0.02,1,1,,,4,0
03/14/2011,34.05,34.34,33.21,33.33,1649200,533.28,544.80,549.44,531.36,16.64,0.03,5.12,0.01,21.28,0.04,3.20,0.01,,,,,5,0
03/11/2011,34.54,34.60,32.76,33.01,1599400,528.16,552.64,553.60,524.16,9.92,0.02,-14.56,-0.01,10.88,0.02,-18.56,-0.03,,,,,0,0
03/10/2011,33.43,34.17,33.08,33.92,2159100,542.72,534.88,546.72,529.28,18.88,0.04,26.72,0.05,30.72,0.06,13.28,0.03,1,,,,8,0
03/09/2011,32.09,33.19,31.99,32.25,1614800,516.00,513.44,531.04,511.84,4.48,0.01,7.04,0.01,22.08,0.04,2.88,0.01,,,,,10,0
03/08/2011,32.45,33.30,31.57,31.81,1538200,508.96,519.20,532.80,505.12,-0.64,0.00,-10.88,-0.02,12.96,0.02,-14.72,-0.01,,,,,0,0
03/07/2011,31.28,33.53,30.90,32.49,2104200,519.84,500.48,536.48,494.40,-6.08,-0.01,13.28,0.03,29.92,0.06,-12.16,-0.02,1,,,,0,0
03/04/2011,30.79,32.34,30.58,31.66,1957400,506.56,492.64,517.44,489.28,-1.44,0.00,12.48,0.03,23.36,0.05,-4.80,0.01,1,,,,0,0
03/03/2011,31.10,31.46,30.81,30.88,1472100,494.08,497.60,503.36,492.96,-22.88,-0.04,-26.40,-0.05,-17.12,-0.03,-27.52,-0.05,,,1,,0,2
03/02/2011,32.49,32.95,31.45,32.53,1800800,520.48,519.84,527.20,503.20,0.64,0.00,1.28,0.00,8.00,0.02,-16.00,-0.03,,,,,0,0
03/01/2011,29.89,32.50,29.82,32.45,1891400,519.20,478.24,520.00,477.12,-4.64,0.01,36.32,0.08,37.12,0.08,-5.76,-0.01,1,,,,0,0
02/28/2011,30.74,30.84,29.97,30.18,1089500,482.88,491.84,493.44,479.52,-12.32,-0.02,-21.28,-0.04,-10.72,-0.02,-24.64,-0.03,,,,,0,1
02/25/2011,32.70,32.75,31.47,31.51,1204800,504.16,523.20,524.00,503.52,-15.68,-0.01,-34.72,-0.06,-14.88,-0.01,-35.36,-0.05,,,1,,0,9
02/24/2011,34.07,35.03,33.36,33.68,1825400,538.88,545.12,560.48,533.76,0.96,0.00,-5.28,0.01,16.32,0.03,-10.40,0.00,,,,,0,0
02/23/2011,32.64,35.18,32.28,34.01,2677700,544.16,522.24,562.88,516.48,1.44,0.00,23.36,0.04,42.08,0.08,-4.32,0.01,1,,,,0,0
02/22/2011,30.77,32.86,30.10,32.55,2282700,520.80,492.32,525.76,481.60,27.84,0.06,56.32,0.12,61.28,0.13,17.12,0.04,1,1,,,28,0
02/18/2011,28.62,29.34,28.59,29.03,827700,464.48,457.92,469.44,457.44,-2.72,0.01,3.84,0.01,8.80,0.02,-3.20,0.01,,,,,0,0
02/17/2011,28.60,28.96,28.51,28.79,808100,460.64,457.60,463.36,456.16,2.24,0.00,5.28,0.01,8.00,0.02,0.80,0.00,,,,,30,0
02/16/2011,27.71,28.48,27.45,28.46,1156400,455.36,443.36,455.68,439.20,-6.40,-0.01,5.60,0.01,5.92,0.01,-10.56,-0.02,,,,,0,0
02/15/2011,27.96,28.17,27.79,28.11,878200,449.76,447.36,450.72,444.64,3.68,0.01,6.08,0.01,7.04,0.02,0.96,0.00,,,,,1,0
02/14/2011,28.00,28.18,27.70,27.73,625800,443.68,448.00,450.88,443.20,-0.32,0.00,-4.64,-0.01,2.56,0.01,-5.12,-0.01,,,,,0,0
02/11/2011,28.75,28.80,27.93,28.02,926600,448.32,460.00,460.80,446.88,3.84,0.01,-7.84,0.00,4.64,0.01,-9.28,-0.02,,,,,0,0
02/10/2011,29.14,29.25,28.30,28.51,1111000,456.16,466.24,468.00,452.80,10.08,0.02,0.00,0.00,11.84,0.03,-3.36,0.01,,,,,0,0
02/09/2011,28.69,29.11,28.35,28.51,1162600,456.16,459.04,465.76,453.60,4.32,0.01,1.44,0.00,11.04,0.02,-1.12,0.00,,,,,0,0
02/08/2011,28.62,29.19,28.25,28.42,874800,454.72,457.92,467.04,452.00,-2.40,0.01,-5.60,-0.01,6.72,0.01,-8.32,0.00,,,,,0,0
02/07/2011,28.90,28.92,28.39,28.77,954200,460.32,462.40,462.72,454.24,-4.96,-0.01,-7.04,-0.01,-4.64,0.01,-13.12,-0.01,,,,,0,3
02/04/2011,29.85,30.15,29.14,29.21,1119200,467.36,477.60,482.40,466.24,-1.60,0.00,-11.84,-0.02,3.20,0.01,-12.96,-0.01,,,,,0,0
02/03/2011,30.50,31.25,29.84,29.95,942500,479.20,488.00,500.00,477.44,2.56,0.01,-6.24,-0.01,14.56,0.03,-8.00,0.00,,,,,0,0
02/02/2011,30.72,30.79,29.90,30.34,1018800,485.44,491.52,492.64,478.40,3.84,0.01,-2.24,0.00,4.96,0.01,-9.28,0.00,,,,,0,0
02/01/2011,31.20,31.35,30.11,30.48,971100,487.68,499.20,501.60,481.76,-13.28,-0.01,-24.80,-0.03,-10.88,-0.02,-30.72,-0.04,,,,,0,14
01/31/2011,31.64,32.36,31.49,32.03,1099200,512.48,506.24,517.76,503.84,-7.36,-0.01,-1.12,0.00,4.16,0.01,-9.76,0.00,,,,,0,0
01/28/2011,29.48,32.57,29.08,32.10,2285900,513.60,471.68,521.12,465.28,-2.08,0.00,39.84,0.08,47.36,0.10,-8.48,0.00,1,1,,,0,0
01/27/2011,30.12,30.42,29.51,29.61,905500,473.76,481.92,486.72,472.16,-1.92,0.00,-10.08,-0.02,2.88,0.01,-11.68,-0.02,,,,,0,0
01/26/2011,30.82,31.12,29.93,30.24,1009100,483.84,493.12,497.92,478.88,-5.92,-0.01,-15.20,-0.03,-1.12,0.00,-20.16,-0.04,,,,,0,2
01/25/2011,31.84,32.41,31.14,31.19,1219800,499.04,509.44,518.56,498.24,4.16,0.01,-6.24,-0.01,13.28,0.03,-7.04,-0.01,,,,,0,0
01/24/2011,32.30,32.50,31.36,31.58,853600,505.28,516.80,520.00,501.76,1.12,0.00,-10.40,-0.02,4.32,0.01,-13.92,-0.01,,,,,0,0
01/21/2011,31.04,32.56,30.91,32.23,1079500,515.68,496.64,520.96,494.56,-12.96,-0.01,6.08,0.01,11.36,0.02,-15.04,-0.01,,,,,0,0
01/20/2011,32.34,33.21,31.75,31.85,1475200,509.60,517.44,531.36,508.00,2.56,0.00,-5.28,-0.01,16.48,0.03,-6.88,-0.01,,,,,0,0
01/19/2011,30.80,32.88,30.68,32.18,1569400,514.88,492.80,526.08,490.88,3.84,0.01,25.92,0.05,37.12,0.08,1.92,0.00,1,,,,5,0
01/18/2011,31.59,31.64,30.49,30.56,928100,488.96,505.44,506.24,487.84,0.32,0.00,-16.16,-0.03,1.12,0.00,-17.28,-0.03,,,,,0,0
01/14/2011,33.12,33.22,31.25,31.57,1235200,505.12,529.92,531.52,500.00,2.08,0.00,-22.72,-0.04,3.68,0.01,-27.84,-0.05,,,1,,0,0
01/13/2011,33.27,33.72,32.93,32.99,956600,527.84,532.32,539.52,526.88,-2.56,0.00,-7.04,-0.01,4.64,0.01,-8.00,-0.01,,,,,0,0
01/12/2011,34.16,34.32,33.28,33.43,1000200,534.88,546.56,549.12,532.48,-12.48,-0.02,-24.16,-0.04,-9.92,0.00,-26.56,-0.03,,,,,0,28
01/11/2011,35.44,35.73,34.85,34.94,827500,559.04,567.04,571.68,557.60,-8.96,0.00,-16.96,-0.01,-4.32,0.01,-18.40,-0.03,,,,,0,43
01/10/2011,36.55,37.33,35.78,36.00,666800,576.00,584.80,597.28,572.48,8.00,0.01,-0.80,0.00,20.48,0.04,-4.32,0.01,,,,,0,0
01/07/2011,35.61,36.99,35.05,36.05,1092300,576.80,569.76,591.84,560.80,-5.12,0.01,1.92,0.00,16.96,0.03,-14.08,-0.02,,,,,0,0
01/06/2011,35.64,36.33,35.37,35.93,751800,574.88,570.24,581.28,565.92,-3.04,0.01,1.60,0.00,8.00,0.01,-7.36,-0.01,,,,,0,0
01/05/2011,36.93,37.05,35.58,35.83,609000,573.28,590.88,592.80,569.28,9.60,0.02,-8.00,-0.01,11.52,0.02,-12.00,-0.02,,,,,0,0
01/04/2011,36.43,37.63,36.22,36.33,743800,581.28,582.88,602.08,579.52,-0.96,0.00,-2.56,0.00,18.24,0.03,-4.32,0.01,,,,,0,0
01/03/2011,36.89,36.91,36.07,36.49,448300,583.84,590.24,590.56,577.12,-11.52,0.00,-17.92,-0.01,-11.20,0.00,-24.64,-0.04,,,,,0,1
12/31/2010,38.10,38.43,37.52,37.61,367300,601.76,609.60,614.88,600.32,2.88,0.00,-4.96,0.01,8.16,0.01,-6.40,-0.01,,,,,0,0
12/30/2010,38.53,38.60,37.84,37.92,535800,606.72,616.48,617.60,605.44,2.08,0.00,-7.68,-0.01,3.20,0.01,-8.96,-0.01,,,,,0,0
12/29/2010,38.63,38.80,38.27,38.40,341800,614.40,618.08,620.80,612.32,-4.80,0.01,-8.48,-0.01,-2.08,0.00,-10.56,0.00,,,,,0,53
12/28/2010,38.28,39.21,38.28,38.93,287400,622.88,612.48,627.36,612.48,-2.88,0.00,7.52,0.01,12.00,0.02,-2.88,0.00,,,,,0,0
12/27/2010,38.11,38.97,38.11,38.46,378700,615.36,609.76,623.52,609.76,4.96,0.01,10.56,0.02,18.72,0.03,4.96,0.01,,,,,4,0
12/23/2010,36.59,38.36,36.59,37.80,584000,604.80,585.44,613.76,585.44,-0.48,0.00,18.88,0.03,27.84,0.05,-0.48,0.00,1,,,,0,0
12/22/2010,36.48,36.80,36.31,36.62,422300,585.92,583.68,588.80,580.96,-5.44,0.01,-3.20,0.01,-0.32,0.00,-8.16,-0.01,,,,,0,1
12/21/2010,36.88,37.05,36.57,36.82,430500,589.12,590.08,592.80,585.12,-9.44,0.00,-10.40,0.00,-6.72,-0.01,-14.40,-0.02,,,,,0,2
12/20/2010,37.76,38.40,37.24,37.47,556700,599.52,604.16,614.40,595.84,-8.96,-0.01,-13.60,-0.02,1.28,0.00,-17.28,-0.01,,,,,0,0
12/17/2010,38.97,39.27,38.10,38.32,562700,613.12,623.52,628.32,609.60,-0.64,0.00,-11.04,0.00,4.16,0.01,-14.56,-0.02,,,,,0,0
12/16/2010,39.60,40.10,38.97,39.01,727500,624.16,633.60,641.60,623.52,-3.04,0.00,-12.48,0.00,4.96,0.01,-13.12,-0.02,,,,,0,0
12/15/2010,39.20,39.97,38.33,39.79,788500,636.64,627.20,639.52,613.28,4.80,0.01,14.24,0.02,17.12,0.03,-9.12,-0.01,,,,,0,0
12/14/2010,38.47,39.30,38.34,38.90,507200,622.40,615.52,628.80,613.44,-3.52,0.01,3.36,0.01,9.76,0.02,-5.60,0.01,,,,,0,0
12/13/2010,37.63,38.91,37.59,38.69,583000,619.04,602.08,622.56,601.44,-8.00,-0.01,8.96,0.01,12.48,0.02,-8.64,-0.01,,,,,0,0
12/10/2010,37.96,38.50,37.73,38.13,515200,610.08,607.36,616.00,603.68,-9.28,-0.01,-6.56,-0.01,-0.64,0.00,-12.96,-0.02,,,,,0,1
12/09/2010,38.15,39.21,38.04,38.54,747100,616.64,610.40,627.36,608.64,-14.40,-0.02,-8.16,-0.01,2.56,0.00,-16.16,-0.01,,,,,0,0
12/08/2010,39.99,40.73,38.81,39.05,668200,624.80,639.84,651.68,620.96,-2.56,0.00,-17.60,-0.01,9.28,0.01,-21.44,-0.03,,,,,0,0
12/07/2010,39.14,40.19,38.75,40.15,713700,642.40,626.24,643.04,620.00,-22.56,-0.03,-6.40,0.01,-5.76,0.01,-28.80,-0.04,,,,,0,1
12/06/2010,41.39,41.65,40.26,40.55,478100,648.80,662.24,666.40,644.16,1.44,0.00,-12.00,0.00,5.60,0.01,-16.64,-0.01,,,,,0,0
12/03/2010,43.89,43.91,41.11,41.30,710400,660.80,702.24,702.56,657.76,9.28,0.01,-32.16,-0.03,9.60,0.01,-35.20,-0.05,,,1,,0,0
12/02/2010,46.25,46.34,43.26,43.31,934000,692.96,740.00,741.44,692.16,-11.20,-0.01,-58.24,-0.06,-9.76,-0.01,-59.04,-0.06,,,1,,0,195
12/01/2010,46.99,47.09,45.98,46.95,794100,751.20,751.84,753.44,735.68,-36.80,-0.03,-37.44,-0.03,-35.20,-0.04,-52.96,-0.05,,,1,,0,204
11/30/2010,47.68,49.29,47.12,49.29,1023800,788.64,762.88,788.64,753.92,25.28,0.03,51.04,0.07,51.04,0.07,16.32,0.02,1,,,,1,0
11/29/2010,46.01,48.00,45.52,46.10,793400,737.60,736.16,768.00,728.32,4.00,0.01,5.44,0.01,35.84,0.05,-3.84,0.01,1,,,,0,0
11/26/2010,44.09,45.76,43.44,45.76,517600,732.16,705.44,732.16,695.04,14.88,0.02,41.60,0.06,41.60,0.06,4.48,0.01,1,,,,5,0
11/24/2010,43.73,43.89,43.01,43.16,498000,690.56,699.68,702.24,688.16,-18.24,-0.01,-27.36,-0.02,-15.68,-0.02,-29.76,-0.04,,,,,0,1
11/23/2010,44.76,45.83,44.36,44.87,1299600,717.92,716.16,733.28,709.76,29.44,0.04,31.20,0.05,46.56,0.07,23.04,0.03,1,,,,7,0
11/22/2010,44.88,45.50,42.91,42.92,930700,686.72,718.08,728.00,686.56,6.88,0.01,-24.48,-0.03,16.80,0.02,-24.64,-0.03,,,,,0,0
11/19/2010,45.64,46.75,44.41,44.45,583300,711.20,730.24,748.00,710.56,4.96,0.01,-14.08,0.00,22.72,0.03,-14.72,-0.02,,,,,0,0
11/18/2010,46.51,46.51,44.93,45.33,720200,725.28,744.16,744.16,718.88,-25.12,-0.03,-44.00,-0.04,-25.12,-0.03,-50.40,-0.05,,,1,,0,7
11/17/2010,49.08,49.16,47.13,48.08,824400,769.28,785.28,786.56,754.08,-4.16,0.01,-20.16,-0.01,-2.88,0.00,-35.36,-0.04,,,,,0,213
11/16/2010,47.89,50.63,47.88,49.34,1282500,789.44,766.24,810.08,766.08,10.40,0.01,33.60,0.04,54.24,0.07,10.24,0.01,1,,,,1,0
11/15/2010,47.16,47.39,45.60,47.24,658900,755.84,754.56,758.24,729.60,-7.04,0.01,-5.76,0.01,-3.36,0.00,-32.00,-0.04,,,,,0,1
11/12/2010,46.31,48.40,45.37,47.60,1168200,761.60,740.96,774.40,725.92,14.08,0.02,34.72,0.05,47.52,0.07,-0.96,0.00,1,,,,0,0
11/11/2010,45.85,46.52,45.14,45.43,681900,726.88,733.60,744.32,722.24,20.00,0.03,13.28,0.02,30.72,0.04,8.64,0.01,,,,,6,0
11/10/2010,45.23,46.88,44.52,44.60,861600,713.60,723.68,750.08,712.32,-2.56,0.00,-12.64,0.00,23.84,0.03,-13.92,0.00,,,,,0,0
11/09/2010,44.35,46.29,44.00,45.39,745700,726.24,709.60,740.64,704.00,-12.73,0.00,3.91,0.01,18.31,0.03,-18.33,-0.01,,,,,0,0
11/08/2010,11.35,11.61,11.24,11.29,87000,722.33,726.17,742.80,719.13,13.44,0.02,9.60,0.01,30.07,0.04,6.40,0.01,,,,,1,0
11/05/2010,11.05,11.28,11.01,11.14,520200,712.73,706.97,721.69,704.41,-13.44,0.00,-7.68,-0.01,1.28,0.00,-16.00,-0.02,,,,,0,0
11/04/2010,11.61,11.63,11.23,11.26,710900,720.41,742.80,744.08,718.49,-29.43,-0.02,-51.82,-0.05,-28.15,-0.02,-53.74,-0.05,,,1,,0,6
11/03/2010,12.87,13.07,11.98,12.07,781000,772.23,823.42,836.21,766.48,0.64,0.00,-50.55,-0.06,13.43,0.02,-56.30,-0.05,,,1,,0,0
11/02/2010,12.99,13.02,12.81,12.86,368400,822.78,831.10,833.01,819.58,-14.71,0.00,-23.03,-0.01,-12.80,0.00,-26.23,-0.03,,,,,0,230
11/01/2010,13.10,13.41,12.80,13.22,445900,845.81,838.13,857.97,818.94,0.00,0.00,7.68,0.01,19.84,0.02,-19.19,-0.02,,,,,0,0
10/29/2010,13.09,13.30,13.04,13.10,305300,838.13,837.49,850.93,834.29,2.56,0.00,3.20,0.00,16.00,0.02,-0.64,0.00,,,,,0,0
10/28/2010,12.90,13.34,12.81,13.05,374500,834.93,825.34,853.49,819.58,-13.43,0.00,-3.84,0.00,14.72,0.02,-19.19,-0.02,,,,,0,0
10/27/2010,13.18,13.67,13.04,13.11,519100,838.77,843.25,874.60,834.29,16.63,0.02,12.15,0.01,47.98,0.06,7.67,0.01,1,,,,1,0
10/26/2010,12.89,13.02,12.72,12.92,371400,826.62,824.70,833.01,813.82,15.36,0.02,17.28,0.02,23.67,0.03,4.48,0.01,,,,,6,0
10/25/2010,12.52,12.79,12.35,12.65,481900,809.34,801.02,818.30,790.15,-19.84,-0.02,-11.52,-0.01,-2.56,0.00,-30.71,-0.02,,,,,0,1
10/22/2010,13.29,13.34,12.82,12.83,527800,820.86,850.29,853.49,820.22,-8.95,-0.01,-38.38,-0.04,-5.75,0.01,-39.02,-0.03,,,,,0,3
10/21/2010,13.56,13.88,13.26,13.43,711700,859.24,867.56,888.04,848.37,-12.16,-0.01,-20.48,-0.02,8.32,0.01,-31.35,-0.02,,,,,0,0
10/20/2010,14.42,14.51,13.67,13.75,526000,879.72,922.59,928.34,874.60,-3.83,0.00,-46.70,-0.05,1.92,0.00,-51.82,-0.04,,,,,0,0
10/19/2010,14.49,14.74,14.11,14.48,790400,926.42,927.07,943.06,902.75,29.44,0.03,28.79,0.03,45.43,0.05,5.12,0.01,1,,,,1,0
10/18/2010,14.57,14.73,13.84,14.03,371000,897.63,932.18,942.42,885.48,9.60,0.01,-24.95,-0.01,19.84,0.02,-37.10,-0.04,,,,,0,0
10/15/2010,14.44,15.16,14.40,14.42,504300,922.58,923.87,969.93,921.31,-16.63,0.00,-17.92,0.00,29.43,0.03,-19.19,-0.02,,,,,0,0
10/14/2010,14.33,15.02,14.27,14.70,576600,940.50,916.83,960.97,912.99,8.32,0.01,31.99,0.04,52.46,0.06,4.48,0.00,1,,,,2,0
10/13/2010,14.27,14.43,14.00,14.20,555400,908.51,912.99,923.23,895.72,-14.71,0.00,-19.19,-0.02,-4.47,0.00,-31.98,-0.03,,,,,0,1
10/12/2010,15.29,15.50,14.44,14.50,655900,927.70,978.25,991.69,923.87,11.52,0.01,-39.03,-0.04,24.96,0.03,-42.86,-0.04,,,,,0,0
10/11/2010,15.32,15.34,15.06,15.11,310800,966.73,980.17,981.45,963.53,-5.11,0.01,-18.55,0.00,-3.83,0.00,-21.75,-0.02,,,,,0,1
10/08/2010,16.20,16.21,15.38,15.40,512400,985.28,1036.47,1037.11,984.01,3.84,0.00,-47.35,-0.03,4.48,0.00,-48.62,-0.03,,,,,569,0
10/07/2010,16.11,16.53,15.99,16.13,356800,1032.63,1031.36,1058.25,1023.67,-7.67,0.01,-6.40,0.01,19.22,0.02,-15.36,-0.01,,,,,0,0
10/06/2010,16.33,16.56,16.19,16.23,386500,1039.03,1045.44,1060.17,1036.48,-6.38,0.01,-12.79,-0.01,8.35,0.01,-15.34,-0.01,,,,,0,0
10/05/2010,16.97,17.06,16.31,16.43,515300,1051.82,1086.41,1092.18,1044.16,-24.91,-0.02,-59.50,-0.05,-19.14,0.00,-67.16,-0.06,,,1,,0,4
10/04/2010,17.17,17.48,16.98,17.36,339300,1111.32,1099.22,1119.06,1087.05,9.01,0.01,21.11,0.02,28.85,0.03,-3.16,0.00,,,,,0,0
10/01/2010,16.97,17.40,16.97,17.03,337000,1090.21,1086.41,1113.94,1086.41,-19.80,0.00,-16.00,-0.01,7.73,0.01,-19.80,0.00,,,,,0,0
09/30/2010,16.76,17.49,16.59,17.28,518500,1106.21,1072.97,1119.70,1062.09,-10.20,0.01,23.04,0.02,36.53,0.03,-21.08,0.00,,,,,0,0
09/29/2010,16.82,17.03,16.63,16.92,388200,1083.17,1076.81,1090.26,1064.65,14.75,0.01,21.11,0.02,28.20,0.03,2.59,0.00,,,,,4,0
09/28/2010,16.62,17.18,16.53,16.59,422900,1062.06,1064.01,1099.86,1058.25,-7.65,0.01,-9.60,0.01,28.20,0.03,-13.41,-0.01,,,,,0,0
09/27/2010,16.60,16.75,16.43,16.74,281600,1071.66,1062.73,1072.33,1051.84,-1.25,0.00,7.68,0.01,8.35,0.01,-12.14,-0.01,,,,,0,0
09/24/2010,17.13,17.13,16.60,16.62,379300,1063.98,1096.66,1096.66,1062.73,-30.66,-0.01,-63.34,-0.04,-30.66,-0.01,-64.59,-0.04,,,,,0,11
09/23/2010,17.50,17.71,17.09,17.61,431300,1127.32,1120.35,1133.79,1094.10,28.86,0.03,35.83,0.03,42.30,0.04,2.61,0.00,,,,,1,0
09/22/2010,16.92,17.21,16.57,17.05,438900,1091.49,1083.21,1101.78,1060.81,8.99,0.01,17.27,0.02,27.56,0.03,-13.41,-0.01,,,,,0,0
09/21/2010,16.71,16.92,16.44,16.78,576900,1074.22,1069.77,1083.21,1052.48,-0.61,0.00,3.84,0.00,12.83,0.01,-17.90,0.00,,,,,0,0
09/20/2010,17.02,17.16,16.68,16.72,367400,1070.38,1089.62,1098.58,1067.85,-8.27,0.01,-27.51,-0.02,0.69,0.00,-30.04,-0.01,,,,,0,0
09/17/2010,17.19,17.51,17.10,17.15,447200,1097.89,1100.50,1120.99,1094.74,-11.46,-0.01,-14.07,-0.01,9.03,0.01,-17.22,0.00,,,,,0,0
09/16/2010,17.39,17.67,17.25,17.37,345100,1111.96,1113.30,1131.23,1104.34,5.81,0.01,4.47,0.00,23.74,0.02,-3.15,0.00,,,,,0,0
09/15/2010,17.78,17.89,17.22,17.30,367500,1107.49,1138.27,1145.31,1102.42,14.15,0.01,-16.63,-0.01,21.19,0.02,-21.70,0.00,,,,,0,0
09/14/2010,17.70,17.83,17.37,17.56,381200,1124.12,1133.15,1141.47,1112.02,8.39,0.01,-0.64,0.00,16.71,0.01,-12.74,-0.01,,,,,0,0
09/13/2010,18.12,18.14,17.51,17.57,452600,1124.76,1160.04,1161.32,1120.99,-26.14,-0.02,-61.42,-0.05,-24.86,-0.02,-65.19,-0.05,,,1,,0,20
09/10/2010,18.78,18.88,18.49,18.53,290300,1186.18,1202.10,1208.50,1183.54,-9.67,0.01,-25.59,-0.02,-3.27,0.00,-28.23,-0.02,,,,,0,21
09/09/2010,18.75,18.93,18.52,18.93,354600,1211.77,1200.18,1211.70,1185.46,-31.43,-0.01,-19.84,0.00,-19.91,0.00,-46.15,-0.02,,,,,0,22
09/08/2010,19.47,19.55,19.09,19.24,231500,1231.61,1246.27,1251.39,1221.95,-7.73,0.01,-22.39,0.00,-2.61,0.00,-32.05,-0.01,,,,,0,23
09/07/2010,19.50,19.77,19.21,19.59,330900,1254.00,1248.19,1265.47,1229.63,27.46,0.02,33.27,0.03,44.74,0.04,8.90,0.01,,,,,2,0
09/03/2010,19.43,19.58,19.04,19.07,441000,1220.73,1243.71,1253.31,1218.75,-39.08,-0.03,-62.06,-0.03,-29.48,-0.02,-64.04,-0.03,,,,,0,25
09/02/2010,20.50,20.62,20.00,20.04,271400,1282.79,1312.20,1319.88,1280.20,-7.70,0.01,-37.11,-0.01,-0.02,0.00,-39.70,-0.03,,,,,0,26
